comment_text,user_id,date_created,num_likes,num_replies,source,clean_comment,evidence_labels,is_evidence
that black shade is looking real warm medium brown bestie. looks that way on my brows too :\,gov███ame███,2024-11-07T07:48:34.000Z,9,1,instagram,that black shade is looking real warm medium brown bestie looks that way on my brows too,,0
Meghan Edenfield this is us😂,pfbid028d1hnLSuaP6WNCU5CZ87WcjH2ea7Mx3e6FpULzR7DmdaoFfyFcPkYFvoSBMk9Cbol,"""2024-01-12T13:10:05.000Z""",0,0,facebook,meghan edenfield this is us,,0
Barely keeps up with inflation… anything below 10% IS NOT an investment. Crypto is your only realistic option. Some property perhaps too,HOA███th,"""2024-11-16T18:08:09.000Z""",2,1,tiktok,barely keeps up with inflation anything below is not an investment crypto is your only realistic option some property perhaps too,,0
😍😍😍😍😍😍🥳🥳🥳🥳,ila███soa███_,2024-12-14T00:31:37.000Z,1,1,instagram,,,0
The return of Richo! The Scorchers speedster put on a show in the first match of the season 👏 #POTM #BBL14,BBL,"""2024-12-15T12:10:17.000Z""",177,6,twitter,the return of richo the scorchers speedster put on a show in the first match of the season potm bbl,,0
"Tales of corruption are not new to Bangladesh. But never before has it been so widespread and pervasive, one expert reckons.

Fixing things, while the country rebuilds its institutions, will be tricky",The███nom███,"""2024-12-15T05:28:16.000Z""",20,5,twitter,tales of corruption are not new to bangladesh but never before has it been so widespread and pervasive one expert reckons fixing things while the country rebuilds its institutions will be tricky,,0
"💫 @hinata_1509 

#Muwomen",Man███Wom███,"""2024-12-15T14:42:31.000Z""",1769,14,twitter,hinata muwomen,,0
"ATT&T knows that the non-corporate stores are telling people lies and selling services based on ""it's a trial basis and you can cancel within 60 days if it doesn't work and not get charged"". Spent several physical trips to the non-corporate and then corporate store and then 1 1/2 hours on phone 1 time and then 2.5 hours second time on phone and just now on phone for 15 min. to find out NO ONE can do a thing about it. You all know these stores are lying and your employee at the corporate store even told us they knew the store we went to lied to people all the time ...YET ATT&T  DOES NOTHING ABOUT IT! We've been an ATT&T customer for over 15 years and this is how you treat us. Now I have to pay a bill for something that I only had 4 days and it didn't fix our problem (and by the way when we called and cancelled the service it shows that the person we talked to TOOK OVER 20 DAYS TO CANCEL IT!!)  We went to a Non-Corporate ATT&T store in Festus, MO to get lied to. We can complain to you all day long about this store but you won't do a thing about it. You just keep sending us on the phone to another department and another department.  I guess you think you will wear people down and they give up and pay your bill.  And we aren't even a business.....just regular consumers but the guy at that store said getting a business line would fix our problem.  I am so angry I can't even stand it. This is why people change over to T Mobile, Sprint or Verizon.... I guess this kind of behavior is usual business for you.",pfbid02TTfEk2a3v9gA9rSaHrc6RGrbFmgzwS5QDUfs4ZkWm926hXB5Kx3AZhT5z6Bpcg96l,"""2024-03-28T18:49:40.000Z""",0,2,facebook,attt knows that the noncorporate stores are telling people lies and selling services based on its a trial basis and you can cancel within days if it doesnt work and not get charged spent several physical trips to the noncorporate and then corporate store and then hours on phone time and then hours second time on phone and just now on phone for min to find out no one can do a thing about it you all know these stores are lying and your employee at the corporate store even told us they knew the store we went to lied to people all the time yet attt does nothing about it weve been an attt customer for over years and this is how you treat us now i have to pay a bill for something that i only had days and it didnt fix our problem and by the way when we called and cancelled the service it shows that the person we talked to took over days to cancel it we went to a noncorporate attt store in festus mo to get lied to we can complain to you all day long about this store but you wont do a thing about it you just keep sending us on the phone to another department and another department i guess you think you will wear people down and they give up and pay your bill and we arent even a businessjust regular consumers but the guy at that store said getting a business line would fix our problem i am so angry i cant even stand it this is why people change over to t mobile sprint or verizon i guess this kind of behavior is usual business for you,,0
Pollster Ann Selzer hits back at criticisms over infamous Iowa survey: ‘They are accusing me of a crime’,nyp███,"""2024-12-15T20:10:58.000Z""",56,61,twitter,pollster ann selzer hits back at criticisms over infamous iowa survey they are accusing me of a crime,,0
Our house. Our points. 🥰👊 #CLUGNK,Clu███ugg███,"""2024-12-15T14:21:17.000Z""",312,10,twitter,our house our points clugnk,,0
Alexis Rizzo Bondio Maggie James,pfbid022WQbpGphAHj2GNK19owCdFJJK2eHG49TVL5hTHaK2htDvBuGpv8g7pdkmmKXLLapl,"""2024-01-12T16:11:20.000Z""",0,0,facebook,alexis rizzo bondio maggie james,,0
🔥🔥,sae███uan███,2024-07-02T06:03:18.000Z,1,1,instagram,,,0
Get that invested brother asap - barely beating inflation over the long run,_hx███,"""2024-10-28T07:44:51.000Z""",3,1,tiktok,get that invested brother asap barely beating inflation over the long run,,0
AT&T Business y’all are an absolute struggle. Even trying to add additional services and upgrade phones is obscenely difficult. hold 7lines and cant gets this taken care of for days.,pfbid041ELccjgeUCdUkqKEbMFu187yAx6jouBuF9tVR5ATWmbS3mi9wcDZsH1JtJgyNXEl,"""2024-03-18T22:10:36.000Z""",0,1,facebook,att business yall are an absolute struggle even trying to add additional services and upgrade phones is obscenely difficult hold lines and cant gets this taken care of for days,,0
Taylor Swift’s Birthday Gift to Fans: A Quiet Release of These Behind-the-Scenes Videos,bil███ard███,"""2024-12-15T23:00:21.000Z""",51,3,twitter,taylor swifts birthday gift to fans a quiet release of these behindthescenes videos,,0
dancing forever with @dmfunk_06 and @elsa.g_04 🪩🤍,mad███ne_███ran███,2024-11-20T21:56:33.000Z,1,1,instagram,dancing forever with dmfunk and elsag,,0
But it’s been going up and down since it’s been open,Isn███oww███,"""2024-10-24T18:37:55.000Z""",1,2,tiktok,but its been going up and down since its been open,,0
Understand Braga Netto's arrest at 10 points,CNN███sil███,"""2024-12-15T08:39:59.000Z""",69,94,twitter,understand braga nettos arrest at points,,0
AT&T IS BAIT AND SWITCH These are bait and switch plans like we found out on their iWatch promotion which is costing us $58 more per month then they quoted us. Their customer service say they cannot do anything about it. We will be switching to Sprint tomorrow.,pfbid0ryuvmjykhZYZujd5DQmgEwLBS4FopLyRzLzLiNJWTgMwFHL1rXLaRo1ag1qY5xGVl,"""2023-07-11T02:13:53.000Z""",0,0,facebook,att is bait and switch these are bait and switch plans like we found out on their iwatch promotion which is costing us more per month then they quoted us their customer service say they cannot do anything about it we will be switching to sprint tomorrow,,0
I was constantly searching for ways to make a steady income. That's when I discovered trading efficiency with@Nancy Curtis,Dav███bea███,"""2024-10-24T02:30:52.000Z""",0,0,tiktok,i was constantly searching for ways to make a steady income thats when i discovered trading efficiency curtis,,0
"🥁 This afternoon's @BarclaysWSL Player of the Match, featuring a very special guest… 

@alessiarusso7 🏆",Ars███lWF███,"""2024-12-15T18:25:04.000Z""",2316,12,twitter,this afternoons barclayswsl player of the match featuring a very special guest alessiarusso,,0
😍❤❤,lab███te.███,2024-02-24T15:27:36.000Z,1,1,instagram,,,0
I have traded my phone i phone 13- pro max for I phone 15 pro max at aventura store in miami in late November of 2023 and was given a $1000 credit with the remainder of the bill to be paid off from my bill with $5 monthly. It has been more than 4 months they deny that and charge me the full amount of the phone monthly to my bill. With lousy customer service and lies given by AT&T I will no longer conduct my business with you guys. This is theft. Unacceptable,pfbid0mBDf29mgNnK3aPEEVhpGny9HirANiWCR9ka1Vb6CH3Y4g5PRb3qJW4t1EmhoMxCcl,"""2024-03-22T15:26:35.000Z""",0,0,facebook,i have traded my phone i phone pro max for i phone pro max at aventura store in miami in late november of and was given a credit with the remainder of the bill to be paid off from my bill with monthly it has been more than months they deny that and charge me the full amount of the phone monthly to my bill with lousy customer service and lies given by att i will no longer conduct my business with you guys this is theft unacceptable,,0
"📊 As the middle of the regular season is exceeded, we go under the command of @liiga_saipa. 👏

#League",sml███a,"""2024-12-15T12:34:31.000Z""",105,3,twitter,as the middle of the regular season is exceeded we go under the command of liigasaipa league,,0
So pretty,aud███.st███k.7███,2024-11-26T13:29:35.000Z,1,1,instagram,so pretty,,0
You guys are too sweet! Thank you for the birthday wishes. ♥️,bro███sel███,2019-05-08T15:19:25.000Z,3,1,instagram,you guys are too sweet thank you for the birthday wishes,,0
Having a reliable trader like @PAULWHEELERFX gives you the confidence to invest your money in trading.,Luke,"""2024-07-31T18:35:47.000Z""",0,0,tiktok,having a reliable trader like paulwheelerfx gives you the confidence to invest your money in trading,,0
Leah Marie Dailey,pfbid0cUEMVnEhkuwjoMHFN32zFSx7xTrcNSF3ANnH8S9qg3BVYxFe2GJeqSTSw7VCs2bDl,"""2024-01-12T16:18:16.000Z""",0,1,facebook,leah marie dailey,,0
General Walter Braga Netto will only be able to receive visits upon express authorization from the office of Minister Alexandre de Moraes of the Supreme Court (STF). The military was arrested on Saturday (14) for trying to obstruct the evidence of the coup inquiry. #Agoracnn,CNN███sil███,"""2024-12-15T12:38:37.000Z""",174,73,twitter,general walter braga netto will only be able to receive visits upon express authorization from the office of minister alexandre de moraes of the supreme court stf the military was arrested on saturday for trying to obstruct the evidence of the coup inquiry agoracnn,,0
"She is absurd! 🇧🇷

Rayssa Leal wins the Super Crown SLS in Sao Paulo!

#Skatenaespn",ESP███asi███,"""2024-12-15T15:31:15.000Z""",914,9,twitter,she is absurd rayssa leal wins the super crown sls in sao paulo skatenaespn,,0
"📣 📣 𝗖𝗮𝗽𝗶𝘁𝗮 𝗾𝘂𝗶𝗲𝗿𝗲 𝘂𝗻 𝘂𝗻 𝗻𝘂𝗲𝘃𝗼 𝘁𝗶! ...

David Ospina de @NacionaloForcial hopes to live a great second leg of the #CopabetPlayDimayor 2024 final

🟢⚪

#ApasioDemillones",Dim███r,"""2024-12-15T00:17:32.000Z""",188,3,twitter,david ospina de nacionaloforcial hopes to live a great second leg of the copabetplaydimayor final apasiodemillones,,0
investing is longterm. Why do you look at your portfolio daily?,Fol███_To███spi███,"""2024-09-10T18:05:15.000Z""",2,7,tiktok,investing is longterm why do you look at your portfolio daily,,0
"£60,000 for a broken window, I love the example 😂",Sou███OfD███ent███,"""2024-09-30T21:40:41.000Z""",8,0,tiktok,for a broken window i love the example,,0
Melissa Mel,pfbid024xi3cMF2px18DMmfLXPFq234WPR4t4bD7HEQN47Q8CcZjf8Qk9e1RL9mTJgR6Jhgl,"""2024-01-11T23:03:38.000Z""",0,0,facebook,melissa mel,,0
"In case you missed the return of #SNME last night, catch it now on @peacock! 👀

⤵️",WWE,"""2024-12-15T19:07:28.000Z""",609,38,twitter,in case you missed the return of snme last night catch it now on peacock,,0
Julissa Medina literally you,pfbid02ZcSzvuef4NN2vyGSRFmhhnH8utCHvZdKJKGZar56izy7vX11hHATCEhDggo35x67l,"""2024-01-13T03:50:50.000Z""",0,1,facebook,julissa medina literally you,,0
How much is the price ?,vii███0,2024-08-29T22:21:01.000Z,1,1,instagram,how much is the price,,0
Oh this melts my heart!! Love it ❤❤,pfbid02P2MtrYR2gHp8JX2z5qpbCArU9br2grTdW3TB458BqWdaFDsVa6rZfqF2Zj3DbU6ql,"""2022-02-25T03:27:47.000Z""",0,0,facebook,oh this melts my heart love it,,0
The experience visionary nation builder is coming back,pfbid02BfPR1eLvtvNotN2tyCQgPFM4qBCBQ6iu6zxzf1CimLsXaT26kcdm6Cc5NXtmSARWl,"""2024-11-28T14:34:43.000Z""",0,0,facebook,the experience visionary nation builder is coming back,,0
"Lots of action in the #UFCTampa prelims! 

[ LIVE NOW on @ESPNPlus ]",ufc,"""2024-12-15T01:41:43.000Z""",430,51,twitter,lots of action in the ufctampa prelims live now on espnplus,,0
Finally some decent social  marketing.,pfbid0nbTJGm5ySSEYeij7d9ZneTyWDrSxxoSGVGG5Xk8JtZRuztTCLgXSot3dBKiCf6vEl,"""2024-01-12T04:18:32.000Z""",0,0,facebook,finally some decent social marketing,,0
Verizon I had an interesting shipping experience when ordering a phone upgrade that resulted in me as a customer not receiving all tracking numbers associated with my order. If you want details of my user experience for a possible business process improvement let me know.,pfbid022cddCbCkEm31jSR4Z6HVqJNzSZBYb4kY8QvBpxUnKvAPvEdzk6Cd1Dq9S12R1W2tl,"""2024-01-12T16:16:42.000Z""",0,1,facebook,verizon i had an interesting shipping experience when ordering a phone upgrade that resulted in me as a customer not receiving all tracking numbers associated with my order if you want details of my user experience for a possible business process improvement let me know,,0
WHY did I just see a complete AT&T commercial in only Spanish??? 🤬🤬🤬This is America and our language here is English!!!🤬🤬🤬🤬🤬,pfbid02AWfE7pCdfP5Sfr97g7Lb83G7J4JUXPFnJ6BwuFs6c9QZFf6shyEfFBXYGHzz7V3al,"""2023-04-18T01:49:46.000Z""",0,3,facebook,why did i just see a complete att commercial in only spanish this is america and our language here is english,,0
Sorry mate I won't buy your course,kik███ole███,"""2024-06-26T15:31:54.000Z""",1,1,tiktok,sorry mate i wont buy your course,,0
"They're making every minute count! 😲

Tune in to @ESPNPlus &amp; ESPN2 NOW to watch #UFCTampa!",ufc,"""2024-12-15T04:08:49.000Z""",475,63,twitter,theyre making every minute count tune in to espnplus amp espn now to watch ufctampa,,0
"Let's keep pushing Blues! 💪

Follow the game on the Chelsea app:",Che███aFC███,"""2024-12-15T20:02:55.000Z""",2128,90,twitter,lets keep pushing blues follow the game on the chelsea app,,0
❤👏👏,feh███,2024-11-05T20:48:18.000Z,1,1,instagram,,,0
"ISO JOE 🥶

On this day in 2012, @TheJoeJohnson7 delivered the game-winner in a double overtime thriller. With @JerrySeinfeld in the building, Ian Eagle delivered an iconic line.",Bro███ynN███,"""2024-12-14T17:23:41.000Z""",447,11,twitter,iso joe on this day in thejoejohnson delivered the gamewinner in a double overtime thriller with jerryseinfeld in the building ian eagle delivered an iconic line,,0
"Right place right time!

@alessiarusso7 finishes off the set-piece for @ArsenalWFC!

#BarclaysWSL",Bar███ysW███,"""2024-12-15T14:53:15.000Z""",956,7,twitter,right place right time alessiarusso finishes off the setpiece for arsenalwfc barclayswsl,,0
So if I deposit money let’s say 4 k after the 9th it will be reduced to 5% or will I get 5.2% on that 4 k?,Unk███n,"""2024-08-26T16:47:48.000Z""",1,5,tiktok,so if i deposit money lets say k after the th it will be reduced to or will i get on that k,,0
"WHAT. A. MATCH. 

@Gunther_AUT leaves #SNME STILL the World Heavyweight Champion!",WWE,"""2024-12-15T02:07:19.000Z""",7324,359,twitter,what a match guntheraut leaves snme still the world heavyweight champion,,0
"The OPA is revolution, both in such a short time and in the hands of the communities, congratulations to all involved.",viv███uot███pia███,2024-10-29T20:47:30.000Z,1,1,instagram,the opa is revolution both in such a short time and in the hands of the communities congratulations to all involved,,0
